ID_Recepcion;ID_Rollo;Fecha_Recepción;Fecha_ISO;Mes;Tipo_de_tela;Color;Modalidad_Venta;Peso_etiqueta;Metros_etiquetas;Metros_taller;Peso_Plegadora;Rendimiento_teorico_proveedor;Rendimiento_Taller;Delta_Rend_mkg;Pct_Delta_Rend;Delta_Metros;Delta_Kg;Estatus;Tipo_Defecto;Frecuencia;Tiene_Defecto;N_Tipos_Defecto;Severidad;Severidad_label;Flag_Idos;Flag_Manchas;Flag_Huecos;Flag_Marcas_Agua;Flag_Sucio;Flag_Empates;Metros_No_Aprov;Metros_Aprov;Obs_N_Posiciones
773;10;2026-04-13;2026-04-13;2026-04;Bahía;Negro;Por Metro;0.0;49.4;54.97;19.38;2.55;2.84;;;5.57;;Aprobado;Marcas de Agua;Puntual;1;1;1;Puntual simple;0;0;0;1;0;0;0.0;54.97;0
774;4;2026-04-13;2026-04-13;2026-04;Bahía;Negro;Por Metro;0.0;59.5;58.15;20.98;2.84;2.77;;;-1.35;;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;58.15;0
775;1;2026-04-13;2026-04-13;2026-04;Bahía;Negro;Por Metro;0.0;64.9;60.0;20.58;3.15;2.92;;;-4.9;;Aprobado;Idos, Huecos, Marcas de Agua;Frecuente;1;3;4;Crítico;1;0;1;1;0;0;0.0;60.0;3
776;5;2026-04-13;2026-04-13;2026-04;Bahía;Negro;Por Metro;0.0;59.4;55.99;20.98;2.83;2.67;;;-3.41;;Aprobado;Marcas de Agua;Puntual;1;1;1;Puntual simple;0;0;0;1;0;0;0.0;55.99;0
777;2;2026-04-13;2026-04-13;2026-04;Bahía;Negro;Por Metro;0.0;72.1;67.71;24.4;2.95;2.78;;;-4.39;;Aprobado;Idos, Huecos, Marcas de Agua;Frecuente;1;3;4;Crítico;1;0;1;1;0;0;0.0;67.71;5
778;3;2026-04-13;2026-04-13;2026-04;Bahía;Negro;Por Metro;0.0;59.6;56.16;19.48;3.06;2.88;;;-3.44;;Aprobado;Marcas de Agua;Puntual;1;1;1;Puntual simple;0;0;0;1;0;0;0.0;56.16;0
779;6;2026-04-13;2026-04-13;2026-04;Bahía;Negro;Por Metro;0.0;48.4;45.68;16.38;2.95;2.79;;;-2.72;;Aprobado;Idos;Puntual;1;1;1;Puntual simple;1;0;0;0;0;0;0.0;45.68;2
780;3;2026-04-13;2026-04-13;2026-04;Bahía;Morado;Por Metro;0.0;50.0;47.75;17.88;2.8;2.67;;;-2.25;;Aprobado;Idos, Marcas de Agua;Frecuente;1;2;4;Crítico;1;0;0;1;0;0;0.0;47.75;5
781;4;2026-04-13;2026-04-13;2026-04;Bahía;Morado;Por Metro;0.0;56.5;53.67;19.98;2.83;2.69;;;-2.83;;Aprobado;Marcas de Agua;Puntual;1;1;1;Puntual simple;0;0;0;1;0;0;0.0;53.67;0
782;1;2026-04-13;2026-04-13;2026-04;Bahía;Morado;Por Metro;0.0;41.2;38.32;14.54;2.83;2.64;;;-2.88;;Aprobado;Marcas de Agua;Puntual;1;1;1;Puntual simple;0;0;0;1;0;0;0.0;38.32;0
783;2;2026-04-13;2026-04-13;2026-04;Bahía;Morado;Por Metro;0.0;34.7;31.94;12.26;2.83;2.61;;;-2.76;;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;31.94;0
784;10;2026-04-23;2026-04-23;2026-04;Green Sport;Negro;Mixta;21.3;55.0;55.45;21.56;2.55;2.57;;;0.45;0.26;Aprobado;Idos;Frecuente;1;1;2;Frecuente;1;0;0;0;0;0;0.0;55.45;4
785;11;2026-04-23;2026-04-23;2026-04;Green Sport;Negro;Mixta;20.9;54.0;54.33;21.2;2.55;2.56;;;0.33;0.3;Aprobado;Idos;Frecuente;1;1;2;Frecuente;1;0;0;0;0;0;0.0;54.33;3
786;12;2026-04-23;2026-04-23;2026-04;Green Sport;Negro;Mixta;19.3;49.0;49.95;19.56;2.51;2.55;;;0.95;0.26;Aprobado;Idos;Puntual;1;1;1;Puntual simple;1;0;0;0;0;0;0.0;49.95;1
787;13;2026-04-23;2026-04-23;2026-04;Green Sport;Negro;Mixta;21.1;54.0;54.73;21.36;2.53;2.56;;;0.73;0.26;Aprobado;Idos;Puntual;1;1;1;Puntual simple;1;0;0;0;0;0;0.0;54.73;1
788;8;2026-04-23;2026-04-23;2026-04;Green Sport;Negro;Mixta;20.0;51.0;52.34;20.26;2.52;2.58;;;1.34;0.26;Aprobado;Marcas de Agua;Puntual;1;1;1;Puntual simple;0;0;0;1;0;0;0.0;52.34;0
789;7;2026-04-23;2026-04-23;2026-04;Green Sport;Negro;Mixta;21.3;55.0;55.01;21.54;2.55;2.55;;;0.01;0.24;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;55.01;0
790;9;2026-04-23;2026-04-23;2026-04;Green Sport;Negro;Mixta;20.9;54.0;53.96;21.18;2.55;2.55;;;-0.04;0.28;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;53.96;0
791;6;2026-04-23;2026-04-23;2026-04;Green Sport;Negro;Mixta;21.7;56.0;55.33;22.0;2.55;2.52;;;-0.67;0.3;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;55.33;0
792;2;2026-04-23;2026-04-23;2026-04;Green Sport;Negro;Mixta;21.7;56.0;56.2;21.96;2.55;2.56;;;0.2;0.26;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;56.2;0
793;1;2026-04-23;2026-04-23;2026-04;Green Sport;Negro;Mixta;21.5;55.0;55.18;21.76;2.53;2.54;;;0.18;0.26;Aprobado;Marcas de Agua;Puntual;1;1;1;Puntual simple;0;0;0;1;0;0;0.0;55.18;0
794;5;2026-04-23;2026-04-23;2026-04;Green Sport;Negro;Mixta;21.5;55.0;55.17;21.58;2.55;2.56;;;0.17;0.08;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;55.17;0
795;4;2026-04-23;2026-04-23;2026-04;Green Sport;Negro;Sin referencia;0.0;0.0;70.5;27.56;0.0;2.56;;;;;Aprobado;Marcas de Agua;Puntual;1;1;1;Puntual simple;0;0;0;1;0;0;0.0;70.5;0
796;3;2026-04-23;2026-04-23;2026-04;Green Sport;Negro;Por Kg;21.5;0.0;50.82;19.98;2.36;2.54;0.18;7.63;;-1.52;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;50.82;0
797;4;2026-05-11;2026-05-11;2026-05;Bahamas;Blanco;Por Kg;18.52;0.0;58.42;18.56;3.15;3.15;0.0;0.0;;0.04;Aprobado;Idos, Manchas;Frecuente;1;2;4;Crítico;1;1;0;0;0;0;0.0;58.42;5
798;1;2026-05-11;2026-05-11;2026-05;Bahamas;Blanco;Por Kg;18.15;0.0;57.38;18.34;3.16;3.13;-0.03;-0.95;;0.19;Aprobado;Idos, Manchas;Puntual;1;2;3;Puntual combinado;1;1;0;0;0;0;0.0;57.38;2
799;3;2026-05-11;2026-05-11;2026-05;Bahamas;Blanco;Por Kg;18.05;0.0;58.02;18.3;3.21;3.17;-0.04;-1.25;;0.25;Aprobado;Idos, Huecos;Puntual;1;2;3;Puntual combinado;1;0;1;0;0;0;0.0;58.02;2
800;2;2026-05-11;2026-05-11;2026-05;Bahamas;Blanco;Por Kg;17.85;0.0;55.84;18.14;3.13;3.08;-0.05;-1.6;;0.29;Aprobado;Idos, Manchas;Frecuente;1;2;4;Crítico;1;1;0;0;0;0;0.0;55.84;8
801;3;2026-05-12;2026-05-12;2026-05;Jabón;Lavanda;Por Kg;30.0;0.0;96.93;28.6;3.23;3.39;0.16;4.95;;-1.4;Aprobado con Desviación;Idos, Manchas, Empates, Marcas de Agua;Frecuente;1;4;4;Crítico;1;1;0;1;0;1;0.0;96.93;13
802;1;2026-05-12;2026-05-12;2026-05;Jabón;Purpura;Por Kg;31.0;0.0;99.2;31.28;3.2;3.17;-0.03;-0.94;;0.28;Aprobado con Desviación;Idos, Manchas;Frecuente;1;2;4;Crítico;1;1;0;0;0;0;0.0;99.2;9
803;1;2026-05-12;2026-05-12;2026-05;Jabón;Rosado Pastel;Por Kg;31.3;0.0;102.64;31.4;3.28;3.27;-0.01;-0.3;;0.1;Aprobado con Desviación;Idos, Manchas;Frecuente;1;2;4;Crítico;1;1;0;0;0;0;0.0;102.64;4
804;2;2026-05-12;2026-05-12;2026-05;Jabón;Rosado Pastel;Por Kg;29.3;0.0;97.96;29.84;3.34;3.28;-0.06;-1.8;;0.54;Aprobado con Desviación;Idos;Frecuente;1;1;2;Frecuente;1;0;0;0;0;0;0.0;97.96;5
805;2;2026-05-12;2026-05-12;2026-05;Jabón;Aguamarine;Por Kg;29.2;0.0;103.52;29.6;3.55;3.5;-0.05;-1.41;;0.4;Aprobado;Idos;Frecuente;1;1;2;Frecuente;1;0;0;0;0;0;0.0;103.52;3
806;2;2026-05-12;2026-05-12;2026-05;Jabón;Lavanda;Por Kg;25.0;0.0;81.5;24.6;3.26;3.31;0.05;1.53;;-0.4;Aprobado con Desviación;Idos;Frecuente;1;1;2;Frecuente;1;0;0;0;0;0;0.0;81.5;3
807;3;2026-05-12;2026-05-12;2026-05;Jabón;Aguamarine;Por Kg;30.0;0.0;102.61;29.22;3.42;3.51;0.09;2.63;;-0.78;Aprobado con Desviación;Idos;Puntual;1;1;1;Puntual simple;1;0;0;0;0;0;0.0;102.61;2
808;1;2026-05-12;2026-05-12;2026-05;Jabón;Aguamarine;Por Kg;29.4;0.0;101.48;29.88;3.45;3.4;-0.05;-1.45;;0.48;Aprobado;Idos;Puntual;1;1;1;Puntual simple;1;0;0;0;0;0;0.0;101.48;0
809;2;2026-05-12;2026-05-12;2026-05;Jabón;Azul Marino;Por Kg;29.5;0.0;97.19;30.06;3.29;3.23;-0.06;-1.82;;0.56;Aprobado;Idos;Frecuente;1;1;2;Frecuente;1;0;0;0;0;0;0.0;97.19;3
810;1;2026-05-12;2026-05-12;2026-05;Jabón;Lavanda;Por Kg;30.0;0.0;100.13;29.38;3.34;3.41;0.07;2.1;;-0.62;Aprobado con Desviación;Idos;Frecuente;1;1;2;Frecuente;1;0;0;0;0;0;0.0;100.13;9
811;4;2026-05-12;2026-05-12;2026-05;Jabón;Azul Rey;Por Kg;30.0;0.0;102.05;31.28;3.4;3.26;-0.14;-4.12;;1.28;Aprobado;Idos;Frecuente;1;1;2;Frecuente;1;0;0;0;0;0;0.0;102.05;3
812;3;2026-05-12;2026-05-12;2026-05;Jabón;Azul Rey;Por Kg;23.8;0.0;81.29;24.58;3.42;3.31;-0.11;-3.22;;0.78;Aprobado;Idos;Frecuente;1;1;2;Frecuente;1;0;0;0;0;0;0.0;81.29;4
813;1;2026-05-12;2026-05-12;2026-05;Jabón;Azul Rey;Por Kg;29.3;0.0;95.78;29.72;3.27;3.22;-0.05;-1.53;;0.42;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;95.78;0
814;2;2026-05-12;2026-05-12;2026-05;Jabón;Azul Rey;Por Kg;29.6;0.0;97.33;31.12;3.29;3.13;-0.16;-4.86;;1.52;Aprobado;Idos, Manchas;Puntual;1;2;3;Puntual combinado;1;1;0;0;0;0;0.0;97.33;2
815;1;2026-05-12;2026-05-12;2026-05;Jabón;Azul Marino;Por Kg;28.9;0.0;96.17;29.36;3.33;3.28;-0.05;-1.5;;0.46;Aprobado;Idos;Frecuente;1;1;2;Frecuente;1;0;0;0;0;0;0.0;96.17;6
816;1;2026-05-12;2026-05-12;2026-05;Bahamas;Blanco;Por Kg;16.75;0.0;55.42;17.02;3.31;3.26;-0.05;-1.51;;0.27;Aprobado;Manchas, Sucio;Frecuente;1;2;4;Crítico;0;1;0;0;1;0;0.0;55.42;9
817;2;2026-05-12;2026-05-12;2026-05;Bahamas;Blanco;Por Kg;18.1;0.0;56.2;18.3;3.1;3.07;-0.03;-0.97;;0.2;Aprobado;Idos, Manchas;Frecuente;1;2;4;Crítico;1;1;0;0;0;0;0.0;56.2;10
818;3;2026-05-12;2026-05-12;2026-05;Bahamas;Blanco;Por Kg;18.25;0.0;57.02;18.48;5.56;3.09;-2.47;-44.42;;0.23;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;57.02;0
819;4;2026-05-12;2026-05-12;2026-05;Bahamas;Blanco;Por Kg;6.0;0.0;18.3;6.04;3.05;3.03;-0.02;-0.66;;0.04;Aprobado;Manchas;Puntual;1;1;1;Puntual simple;0;1;0;0;0;0;0.0;18.3;1
820;1;2026-05-12;2026-05-12;2026-05;Bahamas;Negro;Por Kg;18.25;0.0;59.5;18.6;3.26;3.2;-0.06;-1.84;;0.35;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;59.5;0
821;2;2026-05-12;2026-05-12;2026-05;Bahamas;Negro;Por Kg;18.56;0.0;59.49;18.92;3.21;3.14;-0.07;-2.18;;0.36;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;59.49;0
822;3;2026-05-12;2026-05-12;2026-05;Bahamas;Negro;Por Kg;18.7;0.0;59.76;19.08;3.2;3.13;-0.07;-2.19;;0.38;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;59.76;0
823;4;2026-05-12;2026-05-12;2026-05;Bahamas;Negro;Por Kg;18.12;0.0;58.64;18.44;3.24;3.18;-0.06;-1.85;;0.32;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;58.64;0
824;5;2026-05-12;2026-05-12;2026-05;Bahamas;Negro;Por Kg;6.25;0.0;20.09;6.36;3.21;3.16;-0.05;-1.56;;0.11;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;20.09;0
825;1;2026-05-20;2026-05-20;2026-05;Texflex;Negro;Por Kg;15.26;0.0;47.32;15.7;3.1;3.1;0.0;0.0;;0.44;Aprobado;Marcas de Agua;Puntual;1;1;1;Puntual simple;0;0;0;1;0;0;0.0;47.32;0
826;2;2026-05-20;2026-05-20;2026-05;Texflex;Negro;Por Kg;15.42;0.0;47.77;15.84;3.1;3.11;0.01;0.32;;0.42;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;47.77;0
827;3;2026-05-20;2026-05-20;2026-05;Texflex;Negro;Por Kg;14.72;0.0;45.26;15.14;3.07;3.07;0.0;0.0;;0.42;Aprobado;Marcas de Agua;Puntual;1;1;1;Puntual simple;0;0;0;1;0;0;0.0;45.26;0
828;4;2026-05-20;2026-05-20;2026-05;Texflex;Negro;Por Kg;15.0;0.0;45.91;15.42;3.06;3.07;0.01;0.33;;0.42;Aprobado;Marcas de Agua;Puntual;1;1;1;Puntual simple;0;0;0;1;0;0;0.0;45.91;0
829;1;2025-08-12;2025-08-12;2025-08;Novaktex Repel;Verde Militar;Por Metro;0.0;118.0;112.37;24.85;4.75;4.52;;;-5.63;;Aprobado con Desviación;Idos;Frecuente;1;1;2;Frecuente;1;0;0;0;0;0;0.0;112.37;0
